time,energy,mass,size
1,4,1.736,4
2,12,1.736,10
3,20,1.736,14
4,36,1.736,21
5,60,1.736,31
6,76,1.736,38
7,96,1.736,47
8,124,1.736,58
9,148,1.736,65
10,160,1.736,67
11,176,1.736,71
12,188,1.736,75
13,196,1.736,79
14,200,1.736,81
15,200,1.736,81
